OrderID,CustomerID,CustomerCount,RoomNumber,CheckInDate,CheckOutDate,StayDuration,TotalCost,PaymentMethod,SeasonalFactor
1369,1842,2,116,2024-04-02,2024-04-12,10,1478.34,Credit Card,normal
1370,1844,1,112,2024-04-02,2024-04-08,6,855.54,Cash,normal
1371,1845,1,101,2024-04-03,2024-04-13,10,990.64,Cash,normal
1372,1846,1,109,2024-04-03,2024-04-05,2,209.49,Credit Card,normal
1373,1847,1,102,2024-04-03,2024-04-07,4,398.07,Cash,normal
1374,1848,2,112,2024-04-03,2024-04-05,2,312.77,Online Transfer,normal
1375,1850,1,115,2024-04-03,2024-04-07,4,624.34,Cash,normal
1376,1851,1,103,2024-04-03,2024-04-04,1,97.44,Credit Card,normal
1377,1852,1,107,2024-04-03,2024-04-04,1,97.26,Credit Card,normal
1378,1853,2,116,2024-04-03,2024-04-04,1,156.39,Credit Card,normal
1379,1855,1,110,2024-04-03,2024-04-04,1,104.44,Online Transfer,normal
1380,1856,2,117,2024-04-03,2024-04-06,3,441.18,Credit Card,normal
1381,1858,1,111,2024-04-03,2024-04-05,2,292.32,Cash,normal
1382,1859,1,113,2024-04-03,2024-04-07,4,581.34,Credit Card,normal
1383,1860,1,105,2024-04-03,2024-04-04,1,101.95,Credit Card,normal
1384,1861,1,109,2024-04-04,2024-04-06,2,203.92,Credit Card,normal
1385,1862,1,108,2024-04-04,2024-04-05,1,97.7,Online Transfer,normal
1386,1863,1,107,2024-04-04,2024-04-12,8,804.97,Cash,normal
1387,1864,1,105,2024-04-04,2024-04-05,1,103.53,Cash,normal
1388,1865,1,101,2024-04-04,2024-04-11,7,694.7,Credit Card,normal
1389,1866,3,120,2024-04-04,2024-04-05,1,252.19,Cash,normal
1390,1869,2,117,2024-04-04,2024-04-12,8,1241.62,Online Transfer,normal
1391,1871,1,103,2024-04-04,2024-04-09,5,492.29,Cash,normal
1392,1872,1,101,2024-04-05,2024-04-06,1,99.58,Credit Card,normal
1393,1873,1,102,2024-04-05,2024-04-13,8,823.48,Credit Card,normal
1394,1874,1,103,2024-04-05,2024-04-06,1,102.29,Cash,normal
1395,1875,1,104,2024-04-05,2024-04-09,4,407.32,Credit Card,normal
1396,1876,1,105,2024-04-05,2024-04-06,1,95.15,Credit Card,normal
1397,1877,1,106,2024-04-05,2024-04-13,8,814.84,Credit Card,normal
1398,1878,1,107,2024-04-05,2024-04-06,1,96.66,Credit Card,normal
1399,1879,1,108,2024-04-05,2024-04-07,2,190.61,Cash,normal
1400,1880,1,109,2024-04-05,2024-04-08,3,290.95,Cash,normal
1401,1881,1,110,2024-04-05,2024-04-06,1,97.65,Credit Card,normal
1402,1882,1,111,2024-04-05,2024-04-06,1,145.24,Credit Card,normal
1403,1883,2,112,2024-04-05,2024-04-14,9,1393.96,Cash,normal
1404,1885,1,113,2024-04-05,2024-04-14,9,1317.52,Credit Card,normal
1405,1886,2,114,2024-04-05,2024-04-06,1,157.45,Credit Card,normal
1406,1888,2,115,2024-04-05,2024-04-06,1,147.63,Cash,normal
1407,1890,2,116,2024-04-05,2024-04-06,1,149.65,Credit Card,normal
1408,1892,2,117,2024-04-05,2024-04-06,1,154.83,Credit Card,normal
1409,1894,1,118,2024-04-05,2024-04-11,6,1200.41,Credit Card,normal
1410,1895,1,119,2024-04-05,2024-04-06,1,201.89,Online Transfer,normal
1411,1896,1,120,2024-04-05,2024-04-06,1,253.1,Cash,normal
1412,1897,1,101,2024-04-06,2024-04-07,1,96.38,Credit Card,normal
1413,1898,1,102,2024-04-06,2024-04-08,2,195.62,Credit Card,normal
1414,1899,1,103,2024-04-06,2024-04-08,2,193.87,Cash,normal
1415,1900,1,104,2024-04-06,2024-04-08,2,199.55,Credit Card,normal
1416,1901,1,105,2024-04-06,2024-04-07,1,97.78,Credit Card,normal
1417,1902,1,106,2024-04-06,2024-04-12,6,614.12,Credit Card,normal
1418,1903,1,107,2024-04-06,2024-04-11,5,523.59,Cash,normal
1419,1904,1,108,2024-04-06,2024-04-07,1,97.93,Online Transfer,normal
1420,1905,1,109,2024-04-06,2024-04-08,2,198.14,Credit Card,normal
1421,1906,1,110,2024-04-06,2024-04-11,5,495.66,Cash,normal
1422,1907,2,111,2024-04-06,2024-04-16,10,1521.4,Credit Card,normal
1423,1909,2,112,2024-04-06,2024-04-14,8,1188.98,Cash,normal
1424,1911,2,113,2024-04-06,2024-04-08,2,285.09,Credit Card,normal
1425,1913,2,114,2024-04-06,2024-04-07,1,156.79,Online Transfer,normal
1426,1915,1,115,2024-04-06,2024-04-07,1,153.92,Online Transfer,normal
1427,1916,2,116,2024-04-06,2024-04-12,6,900.32,Credit Card,normal
1428,1918,2,117,2024-04-06,2024-04-15,9,1384.02,Cash,normal
1429,1920,1,118,2024-04-06,2024-04-07,1,199.76,Credit Card,normal
1430,1921,3,119,2024-04-06,2024-04-08,2,417.73,Online Transfer,normal
1431,1924,2,120,2024-04-06,2024-04-08,2,513.19,Credit Card,normal
1432,1926,1,101,2024-04-07,2024-04-09,2,208.9,Credit Card,normal
1433,1927,1,102,2024-04-07,2024-04-08,1,95.34,Cash,normal
1434,1928,1,103,2024-04-07,2024-04-10,3,301.99,Cash,normal
1435,1929,1,104,2024-04-07,2024-04-14,7,685.14,Cash,normal
1436,1930,1,105,2024-04-07,2024-04-09,2,197.11,Credit Card,normal
1437,1931,1,106,2024-04-07,2024-04-14,7,681.01,Online Transfer,normal
1438,1932,1,107,2024-04-07,2024-04-09,2,192.56,Cash,normal
1439,1933,1,108,2024-04-07,2024-04-13,6,582.97,Cash,normal
1440,1934,1,109,2024-04-07,2024-04-09,2,204.91,Online Transfer,normal
1441,1935,1,110,2024-04-07,2024-04-08,1,104.05,Online Transfer,normal
1442,1936,2,111,2024-04-07,2024-04-09,2,292.81,Credit Card,normal
1443,1938,2,112,2024-04-07,2024-04-09,2,295.36,Online Transfer,normal
1444,1940,2,113,2024-04-07,2024-04-08,1,147.59,Online Transfer,normal
1445,1942,1,114,2024-04-07,2024-04-08,1,152.31,Credit Card,normal
1446,1943,2,115,2024-04-07,2024-04-08,1,144.19,Cash,normal
1447,1945,2,116,2024-04-07,2024-04-09,2,312.19,Credit Card,normal
1448,1947,2,117,2024-04-07,2024-04-08,1,156.49,Credit Card,normal
1449,1949,1,118,2024-04-07,2024-04-10,3,617.28,Credit Card,normal
1450,1950,3,119,2024-04-07,2024-04-15,8,1671.99,Credit Card,normal
1451,1953,4,120,2024-04-07,2024-04-08,1,244.25,Cash,normal
1452,1957,1,103,2024-04-08,2024-04-14,6,600.08,Online Transfer,normal
1453,1958,1,106,2024-04-08,2024-04-09,1,98.72,Credit Card,normal
1454,1959,1,114,2024-04-08,2024-04-09,1,147.59,Credit Card,normal
1455,1960,1,105,2024-04-08,2024-04-10,2,204.21,Cash,normal
1456,1961,3,119,2024-04-08,2024-04-10,2,398.25,Online Transfer,normal
1457,1964,1,104,2024-04-08,2024-04-14,6,591.25,Online Transfer,normal
1458,1965,1,107,2024-04-08,2024-04-13,5,499.63,Online Transfer,normal
1459,1966,1,112,2024-04-08,2024-04-14,6,903.69,Credit Card,normal
1460,1967,1,108,2024-04-08,2024-04-09,1,95.52,Cash,normal
1461,1968,1,102,2024-04-08,2024-04-12,4,418.69,Credit Card,normal
1462,1969,1,111,2024-04-08,2024-04-09,1,150.95,Credit Card,normal
1463,1970,1,120,2024-04-08,2024-04-11,3,774.63,Credit Card,normal
1464,1971,1,110,2024-04-08,2024-04-09,1,95.0,Online Transfer,normal
1465,1972,1,118,2024-04-09,2024-04-10,1,203.19,Credit Card,normal
1466,1973,2,114,2024-04-09,2024-04-10,1,155.7,Cash,normal
1467,1975,1,107,2024-04-09,2024-04-11,2,206.24,Online Transfer,normal
1468,1976,2,117,2024-04-09,2024-04-10,1,149.27,Cash,normal
1469,1978,1,104,2024-04-09,2024-04-10,1,99.36,Credit Card,normal
1470,1979,1,108,2024-04-09,2024-04-14,5,519.05,Credit Card,normal
1471,1980,1,113,2024-04-09,2024-04-10,1,144.56,Credit Card,normal
1472,1981,1,110,2024-04-09,2024-04-10,1,97.85,Online Transfer,normal
1473,1982,1,115,2024-04-09,2024-04-10,1,146.98,Credit Card,normal
1474,1983,1,105,2024-04-09,2024-04-10,1,97.58,Credit Card,normal
1475,1984,1,112,2024-04-09,2024-04-11,2,305.6,Online Transfer,normal
1476,1985,1,103,2024-04-09,2024-04-14,5,496.81,Credit Card,normal
1477,1986,1,111,2024-04-09,2024-04-10,1,147.56,Cash,normal
1478,1987,1,117,2024-04-10,2024-04-13,3,432.76,Online Transfer,normal
1479,1988,1,103,2024-04-10,2024-04-12,2,196.26,Online Transfer,normal
1480,1989,1,106,2024-04-10,2024-04-13,3,297.94,Credit Card,normal
1481,1990,1,107,2024-04-10,2024-04-11,1,103.68,Credit Card,normal
1482,1991,1,114,2024-04-10,2024-04-14,4,572.92,Online Transfer,normal
1483,1992,1,101,2024-04-10,2024-04-18,8,762.95,Cash,normal
1484,1993,1,109,2024-04-10,2024-04-11,1,100.89,Cash,normal
1485,1994,1,116,2024-04-10,2024-04-19,9,1295.68,Cash,normal
1486,1995,2,118,2024-04-10,2024-04-12,2,411.71,Credit Card,normal
1487,1997,4,120,2024-04-10,2024-04-13,3,762.15,Cash,normal
1488,2001,2,115,2024-04-10,2024-04-16,6,887.26,Credit Card,normal
1489,2003,1,113,2024-04-10,2024-04-13,3,459.08,Credit Card,normal
1490,2004,1,105,2024-04-10,2024-04-11,1,96.37,Credit Card,normal
1491,2005,1,108,2024-04-10,2024-04-13,3,295.46,Credit Card,normal
1492,2006,1,103,2024-04-11,2024-04-12,1,98.81,Credit Card,normal
1493,2007,1,108,2024-04-11,2024-04-19,8,823.78,Cash,normal
1494,2008,1,102,2024-04-11,2024-04-12,1,103.54,Credit Card,normal
1495,2009,1,110,2024-04-11,2024-04-17,6,594.6,Credit Card,normal
1496,2010,1,109,2024-04-11,2024-04-18,7,717.52,Credit Card,normal
1497,2011,1,106,2024-04-11,2024-04-14,3,285.46,Cash,normal
1498,2012,1,101,2024-04-11,2024-04-15,4,396.45,Credit Card,normal
1499,2013,1,114,2024-04-11,2024-04-12,1,151.34,Credit Card,normal
1500,2014,1,107,2024-04-11,2024-04-17,6,603.24,Credit Card,normal
1501,2015,1,120,2024-04-11,2024-04-13,2,512.01,Credit Card,normal
1502,2016,1,116,2024-04-11,2024-04-12,1,152.84,Credit Card,normal
1503,2017,1,113,2024-04-11,2024-04-14,3,436.17,Credit Card,normal
1504,2018,2,111,2024-04-11,2024-04-13,2,289.08,Cash,normal
1505,2020,1,101,2024-04-12,2024-04-14,2,207.03,Credit Card,normal
1506,2021,1,102,2024-04-12,2024-04-13,1,95.2,Credit Card,normal
1507,2022,1,103,2024-04-12,2024-04-14,2,196.22,Cash,normal
1508,2023,1,104,2024-04-12,2024-04-13,1,99.0,Online Transfer,normal
1509,2024,1,105,2024-04-12,2024-04-14,2,193.23,Credit Card,normal
1510,2025,1,106,2024-04-12,2024-04-16,4,392.68,Credit Card,normal
1511,2026,1,107,2024-04-12,2024-04-13,1,98.27,Credit Card,normal
1512,2027,1,108,2024-04-12,2024-04-14,2,192.53,Cash,normal
1513,2028,1,109,2024-04-12,2024-04-13,1,98.69,Credit Card,normal
1514,2029,1,110,2024-04-12,2024-04-14,2,209.29,Online Transfer,normal
1515,2030,1,111,2024-04-12,2024-04-14,2,311.78,Credit Card,normal
1516,2031,2,112,2024-04-12,2024-04-19,7,1038.45,Credit Card,normal
1517,2033,1,113,2024-04-12,2024-04-14,2,313.49,Credit Card,normal
1518,2034,2,114,2024-04-12,2024-04-13,1,146.47,Cash,normal
1519,2036,1,115,2024-04-12,2024-04-13,1,148.15,Credit Card,normal
1520,2037,2,116,2024-04-12,2024-04-13,1,144.03,Credit Card,normal
1521,2039,2,117,2024-04-12,2024-04-13,1,142.98,Credit Card,normal
1522,2041,3,118,2024-04-12,2024-04-16,4,807.99,Online Transfer,normal
1523,2044,1,119,2024-04-12,2024-04-13,1,192.65,Credit Card,normal
1524,2045,2,120,2024-04-12,2024-04-13,1,255.0,Credit Card,normal
1525,2047,1,101,2024-04-13,2024-04-14,1,98.6,Cash,normal
1526,2048,1,102,2024-04-13,2024-04-20,7,704.55,Cash,normal
1527,2049,1,103,2024-04-13,2024-04-15,2,195.17,Credit Card,normal
1528,2050,1,104,2024-04-13,2024-04-20,7,696.4,Credit Card,normal
1529,2051,1,105,2024-04-13,2024-04-14,1,103.66,Credit Card,normal
1530,2052,1,106,2024-04-13,2024-04-14,1,98.31,Credit Card,normal
1531,2053,1,107,2024-04-13,2024-04-14,1,97.08,Credit Card,normal
1532,2054,1,108,2024-04-13,2024-04-14,1,95.81,Credit Card,normal
1533,2055,1,109,2024-04-13,2024-04-14,1,98.86,Cash,normal
1534,2056,1,110,2024-04-13,2024-04-14,1,96.02,Credit Card,normal
1535,2057,2,111,2024-04-13,2024-04-15,2,294.41,Credit Card,normal
1536,2059,1,112,2024-04-13,2024-04-19,6,861.61,Cash,normal
1537,2060,1,113,2024-04-13,2024-04-16,3,466.37,Credit Card,normal
1538,2061,2,114,2024-04-13,2024-04-15,2,293.42,Online Transfer,normal
1539,2063,1,115,2024-04-13,2024-04-14,1,155.74,Online Transfer,normal
1540,2064,1,116,2024-04-13,2024-04-14,1,154.09,Cash,normal
1541,2065,2,117,2024-04-13,2024-04-20,7,1001.38,Online Transfer,normal
1542,2067,1,118,2024-04-13,2024-04-14,1,204.73,Credit Card,normal
1543,2068,1,119,2024-04-13,2024-04-14,1,202.04,Cash,normal
1544,2069,2,120,2024-04-13,2024-04-16,3,735.58,Credit Card,normal
1545,2071,1,101,2024-04-14,2024-04-16,2,195.34,Cash,normal
1546,2072,1,102,2024-04-14,2024-04-17,3,294.76,Credit Card,normal
1547,2073,1,103,2024-04-14,2024-04-19,5,479.7,Credit Card,normal
1548,2074,1,104,2024-04-14,2024-04-17,3,287.76,Credit Card,normal
1549,2075,1,105,2024-04-14,2024-04-17,3,305.42,Online Transfer,normal
1550,2076,1,106,2024-04-14,2024-04-15,1,101.09,Credit Card,normal
1551,2077,1,107,2024-04-14,2024-04-19,5,520.33,Online Transfer,normal
1552,2078,1,108,2024-04-14,2024-04-19,5,508.27,Credit Card,normal
1553,2079,1,109,2024-04-14,2024-04-16,2,201.09,Credit Card,normal
1554,2080,1,110,2024-04-14,2024-04-15,1,95.01,Credit Card,normal
1555,2081,1,111,2024-04-14,2024-04-16,2,296.32,Credit Card,normal
1556,2082,1,112,2024-04-14,2024-04-15,1,149.43,Cash,normal
1557,2083,2,113,2024-04-14,2024-04-20,6,881.39,Credit Card,normal
1558,2085,2,114,2024-04-14,2024-04-15,1,154.82,Credit Card,normal
1559,2087,1,115,2024-04-14,2024-04-21,7,1095.26,Credit Card,normal
1560,2088,1,116,2024-04-14,2024-04-21,7,1000.67,Credit Card,normal
1561,2089,2,117,2024-04-14,2024-04-18,4,590.34,Cash,normal
1562,2091,2,118,2024-04-14,2024-04-16,2,405.87,Credit Card,normal
1563,2093,2,119,2024-04-14,2024-04-17,3,616.16,Online Transfer,normal
1564,2095,2,120,2024-04-14,2024-04-17,3,734.36,Credit Card,normal
1565,2097,1,108,2024-04-15,2024-04-16,1,101.6,Cash,normal
1566,2098,1,101,2024-04-15,2024-04-16,1,98.72,Cash,normal
1567,2099,1,116,2024-04-15,2024-04-19,4,588.17,Credit Card,normal
1568,2100,1,110,2024-04-15,2024-04-17,2,190.36,Cash,normal
1569,2101,1,120,2024-04-15,2024-04-16,1,250.95,Credit Card,normal
1570,2102,2,112,2024-04-15,2024-04-16,1,146.77,Cash,normal
1571,2104,1,115,2024-04-15,2024-04-17,2,293.13,Credit Card,normal
1572,2105,1,107,2024-04-15,2024-04-17,2,195.21,Cash,normal
1573,2106,2,117,2024-04-15,2024-04-16,1,144.85,Credit Card,normal
1574,2108,2,120,2024-04-16,2024-04-20,4,979.92,Cash,normal
1575,2110,1,104,2024-04-16,2024-04-26,10,1048.22,Credit Card,normal
1576,2111,1,105,2024-04-16,2024-04-17,1,95.89,Credit Card,normal
1577,2112,1,106,2024-04-16,2024-04-17,1,104.37,Cash,normal
1578,2113,2,114,2024-04-16,2024-04-22,6,865.23,Credit Card,normal
1579,2115,3,118,2024-04-16,2024-04-18,2,382.88,Cash,normal
1580,2118,1,109,2024-04-16,2024-04-17,1,98.22,Cash,normal
1581,2119,1,101,2024-04-16,2024-04-21,5,523.18,Credit Card,normal
1582,2120,2,116,2024-04-16,2024-04-17,1,145.79,Online Transfer,normal
1583,2122,1,110,2024-04-16,2024-04-18,2,205.48,Credit Card,normal
1584,2123,1,102,2024-04-16,2024-04-18,2,190.07,Cash,normal
1585,2124,1,107,2024-04-17,2024-04-24,7,732.43,Cash,normal
1586,2125,1,111,2024-04-17,2024-04-20,3,434.17,Credit Card,normal
1587,2126,1,108,2024-04-17,2024-04-18,1,101.13,Cash,normal
1588,2127,1,105,2024-04-17,2024-04-23,6,595.93,Credit Card,normal
1589,2128,1,117,2024-04-17,2024-04-25,8,1244.75,Cash,normal
1590,2129,1,114,2024-04-17,2024-04-21,4,570.27,Cash,normal
1591,2130,2,120,2024-04-17,2024-04-18,1,239.15,Cash,normal
1592,2132,1,102,2024-04-17,2024-04-27,10,992.17,Credit Card,normal
1593,2133,1,115,2024-04-17,2024-04-18,1,151.76,Online Transfer,normal
1594,2134,2,118,2024-04-17,2024-04-18,1,206.26,Cash,normal
1595,2136,1,103,2024-04-17,2024-04-18,1,97.99,Online Transfer,normal
1596,2137,2,120,2024-04-18,2024-04-19,1,244.03,Credit Card,normal
1597,2139,1,103,2024-04-18,2024-04-19,1,97.06,Credit Card,normal
1598,2140,2,112,2024-04-18,2024-04-22,4,628.19,Online Transfer,normal
1599,2142,1,118,2024-04-18,2024-04-26,8,1677.86,Cash,normal
1600,2143,2,113,2024-04-18,2024-04-22,4,600.0,Online Transfer,normal
1601,2145,1,116,2024-04-18,2024-04-20,2,290.64,Online Transfer,normal
1602,2146,1,101,2024-04-19,2024-04-20,1,101.15,Cash,normal
1603,2147,1,102,2024-04-19,2024-04-24,5,493.18,Credit Card,normal
1604,2148,1,103,2024-04-19,2024-04-22,3,301.9,Cash,normal
1605,2149,1,104,2024-04-19,2024-04-21,2,202.77,Cash,normal
1606,2150,1,105,2024-04-19,2024-04-21,2,201.81,Online Transfer,normal
1607,2151,1,106,2024-04-19,2024-04-20,1,103.95,Cash,normal
1608,2152,1,107,2024-04-19,2024-04-27,8,823.14,Credit Card,normal
1609,2153,1,108,2024-04-19,2024-04-28,9,931.47,Credit Card,normal
1610,2154,1,109,2024-04-19,2024-04-20,1,96.26,Cash,normal
1611,2155,1,110,2024-04-19,2024-04-26,7,684.54,Credit Card,normal
1612,2156,2,111,2024-04-19,2024-04-20,1,144.02,Online Transfer,normal
1613,2158,1,112,2024-04-19,2024-04-27,8,1242.37,Credit Card,normal
1614,2159,1,113,2024-04-19,2024-04-21,2,304.99,Online Transfer,normal
1615,2160,2,114,2024-04-19,2024-04-22,3,432.18,Credit Card,normal
1616,2162,2,115,2024-04-19,2024-04-20,1,156.72,Credit Card,normal
1617,2164,1,116,2024-04-19,2024-04-27,8,1243.61,Credit Card,normal
1618,2165,2,117,2024-04-19,2024-04-21,2,304.87,Credit Card,normal
1619,2167,1,118,2024-04-19,2024-04-23,4,826.48,Credit Card,normal
1620,2168,2,119,2024-04-19,2024-04-20,1,208.69,Online Transfer,normal
1621,2170,3,120,2024-04-19,2024-04-20,1,248.66,Credit Card,normal
1622,2173,1,101,2024-04-20,2024-04-21,1,96.57,Credit Card,normal
1623,2174,1,102,2024-04-20,2024-04-22,2,192.09,Cash,normal
1624,2175,1,103,2024-04-20,2024-04-25,5,509.87,Online Transfer,normal
1625,2176,1,104,2024-04-20,2024-04-21,1,98.57,Cash,normal
1626,2177,1,105,2024-04-20,2024-04-22,2,209.38,Credit Card,normal
1627,2178,1,106,2024-04-20,2024-04-25,5,502.82,Credit Card,normal
1628,2179,1,107,2024-04-20,2024-04-26,6,617.49,Credit Card,normal
1629,2180,1,108,2024-04-20,2024-04-21,1,97.65,Credit Card,normal
1630,2181,1,109,2024-04-20,2024-04-26,6,593.62,Credit Card,normal
1631,2182,1,110,2024-04-20,2024-04-21,1,97.43,Credit Card,normal
1632,2183,1,111,2024-04-20,2024-04-21,1,148.81,Online Transfer,normal
1633,2184,1,112,2024-04-20,2024-04-21,1,154.45,Credit Card,normal
1634,2185,2,113,2024-04-20,2024-04-22,2,302.68,Online Transfer,normal
1635,2187,1,114,2024-04-20,2024-04-24,4,612.92,Online Transfer,normal
1636,2188,2,115,2024-04-20,2024-04-21,1,143.13,Credit Card,normal
1637,2190,2,116,2024-04-20,2024-04-24,4,584.65,Credit Card,normal
1638,2192,1,117,2024-04-20,2024-04-22,2,308.82,Cash,normal
1639,2193,3,118,2024-04-20,2024-04-21,1,198.41,Credit Card,normal
1640,2196,2,119,2024-04-20,2024-04-29,9,1711.61,Credit Card,normal
1641,2198,4,120,2024-04-20,2024-04-21,1,259.61,Cash,normal
1642,2202,1,101,2024-04-21,2024-04-23,2,209.73,Credit Card,normal
1643,2203,1,102,2024-04-21,2024-04-26,5,509.57,Cash,normal
1644,2204,1,103,2024-04-21,2024-04-24,3,310.17,Cash,normal
1645,2205,1,104,2024-04-21,2024-04-23,2,192.68,Online Transfer,normal
1646,2206,1,105,2024-04-21,2024-04-22,1,100.19,Credit Card,normal
1647,2207,1,106,2024-04-21,2024-04-23,2,209.94,Credit Card,normal
1648,2208,1,107,2024-04-21,2024-04-22,1,99.72,Cash,normal
1649,2209,1,108,2024-04-21,2024-04-27,6,591.41,Online Transfer,normal
1650,2210,1,109,2024-04-21,2024-04-23,2,198.23,Credit Card,normal
1651,2211,1,110,2024-04-21,2024-04-22,1,96.1,Credit Card,normal
1652,2212,1,111,2024-04-21,2024-04-23,2,305.45,Online Transfer,normal
1653,2213,2,112,2024-04-21,2024-04-23,2,302.92,Credit Card,normal
1654,2215,2,113,2024-04-21,2024-04-22,1,152.44,Credit Card,normal
1655,2217,2,114,2024-04-21,2024-04-23,2,299.66,Online Transfer,normal
1656,2219,2,115,2024-04-21,2024-04-23,2,306.61,Credit Card,normal
1657,2221,2,116,2024-04-21,2024-04-22,1,146.6,Cash,normal
1658,2223,2,117,2024-04-21,2024-04-23,2,296.14,Cash,normal
1659,2225,1,118,2024-04-21,2024-04-24,3,583.46,Credit Card,normal
1660,2226,2,119,2024-04-21,2024-04-25,4,769.74,Credit Card,normal
1661,2228,2,120,2024-04-21,2024-04-22,1,257.15,Credit Card,normal
1662,2230,1,103,2024-04-22,2024-04-29,7,670.83,Credit Card,normal
1663,2231,2,113,2024-04-22,2024-04-25,3,454.39,Credit Card,normal
1664,2233,1,106,2024-04-22,2024-04-23,1,98.75,Cash,normal
1665,2234,2,118,2024-04-22,2024-04-23,1,204.43,Cash,normal
1666,2236,2,111,2024-04-22,2024-04-23,1,149.67,Online Transfer,normal
1667,2238,1,114,2024-04-22,2024-05-01,9,1339.49,Cash,normal
1668,2239,1,108,2024-04-22,2024-04-28,6,616.74,Cash,normal
1669,2240,1,109,2024-04-22,2024-04-23,1,95.16,Credit Card,normal
1670,2241,1,102,2024-04-23,2024-04-25,2,192.65,Online Transfer,normal
1671,2242,1,117,2024-04-23,2024-04-26,3,439.92,Online Transfer,normal
1672,2243,1,108,2024-04-23,2024-04-30,7,690.57,Cash,normal
1673,2244,2,119,2024-04-23,2024-05-01,8,1568.23,Online Transfer,normal
1674,2246,1,107,2024-04-23,2024-04-24,1,104.82,Cash,normal
1675,2247,1,113,2024-04-23,2024-04-25,2,306.22,Online Transfer,normal
1676,2248,3,120,2024-04-23,2024-04-25,2,485.99,Cash,normal
1677,2251,1,106,2024-04-23,2024-04-27,4,411.52,Cash,normal
1678,2252,1,105,2024-04-23,2024-04-24,1,104.11,Credit Card,normal
1679,2253,1,109,2024-04-24,2024-04-28,4,403.12,Credit Card,normal
1680,2254,1,115,2024-04-24,2024-04-25,1,142.84,Credit Card,normal
1681,2255,1,112,2024-04-24,2024-04-28,4,621.51,Credit Card,normal
1682,2256,1,104,2024-04-24,2024-04-26,2,190.85,Online Transfer,normal
1683,2257,2,114,2024-04-24,2024-04-27,3,468.39,Credit Card,normal
1684,2259,2,116,2024-04-24,2024-04-25,1,150.11,Cash,normal
1685,2261,1,105,2024-04-24,2024-04-26,2,199.65,Credit Card,normal
1686,2262,1,102,2024-04-24,2024-04-30,6,593.14,Cash,normal
1687,2263,1,108,2024-04-24,2024-04-25,1,97.44,Credit Card,normal
1688,2264,1,111,2024-04-24,2024-04-25,1,156.15,Cash,normal
1689,2265,1,118,2024-04-24,2024-04-26,2,385.51,Credit Card,normal
1690,2266,1,107,2024-04-24,2024-04-26,2,191.52,Online Transfer,normal
1691,2267,2,113,2024-04-24,2024-04-29,5,741.38,Cash,normal
1692,2269,1,106,2024-04-24,2024-04-25,1,103.87,Cash,normal
1693,2270,1,105,2024-04-25,2024-04-27,2,198.66,Credit Card,normal
1694,2271,2,117,2024-04-25,2024-04-27,2,302.98,Cash,normal
1695,2273,1,115,2024-04-25,2024-04-26,1,147.99,Credit Card,normal
1696,2274,1,103,2024-04-25,2024-04-27,2,206.02,Online Transfer,normal
